"DateTime","Sales (USD) (x)","Sales (USD) (y)","Sales (USD) (z)","Unique Buyers (x)","Unique Buyers (y)","Unique Buyers (z)"
"2022-02-26 00:00:00","2022-02-26 00:00:00",76016554.17,"$76,016,554.17","2022-02-26 00:00:00",69339,"69,339"
"2022-02-27 00:00:00","2022-02-27 00:00:00",86041381.55,"$86,041,381.55","2022-02-27 00:00:00",62838,"62,838"
"2022-02-28 00:00:00","2022-02-28 00:00:00",63771399.5,"$63,771,399.50","2022-02-28 00:00:00",67544,"67,544"
"2022-03-01 00:00:00","2022-03-01 00:00:00",65564407.9,"$65,564,407.90","2022-03-01 00:00:00",68864,"68,864"
"2022-03-02 00:00:00","2022-03-02 00:00:00",70061300.66,"$70,061,300.66","2022-03-02 00:00:00",73867,"73,867"
"2022-03-03 00:00:00","2022-03-03 00:00:00",62498467.52,"$62,498,467.52","2022-03-03 00:00:00",70094,"70,094"
"2022-03-04 00:00:00","2022-03-04 00:00:00",76735992.4,"$76,735,992.40","2022-03-04 00:00:00",68849,"68,849"
"2022-03-05 00:00:00","2022-03-05 00:00:00",55772452.07,"$55,772,452.07","2022-03-05 00:00:00",58899,"58,899"
"2022-03-06 00:00:00","2022-03-06 00:00:00",43136669.86,"$43,136,669.86","2022-03-06 00:00:00",56486,"56,486"
"2022-03-07 00:00:00","2022-03-07 00:00:00",57706963.51,"$57,706,963.51","2022-03-07 00:00:00",58144,"58,144"
"2022-03-08 00:00:00","2022-03-08 00:00:00",52561187.43,"$52,561,187.43","2022-03-08 00:00:00",54357,"54,357"
"2022-03-09 00:00:00","2022-03-09 00:00:00",57100638.28,"$57,100,638.28","2022-03-09 00:00:00",54097,"54,097"
"2022-03-10 00:00:00","2022-03-10 00:00:00",43634965.5,"$43,634,965.50","2022-03-10 00:00:00",58769,"58,769"
"2022-03-11 00:00:00","2022-03-11 00:00:00",82700086.08,"$82,700,086.08","2022-03-11 00:00:00",56064,"56,064"
"2022-03-12 00:00:00","2022-03-12 00:00:00",62855454.56,"$62,855,454.56","2022-03-12 00:00:00",47444,"47,444"
"2022-03-13 00:00:00","2022-03-13 00:00:00",57160850.46,"$57,160,850.46","2022-03-13 00:00:00",44126,"44,126"
"2022-03-14 00:00:00","2022-03-14 00:00:00",48162069.61,"$48,162,069.61","2022-03-14 00:00:00",55862,"55,862"
"2022-03-15 00:00:00","2022-03-15 00:00:00",61920158.41,"$61,920,158.41","2022-03-15 00:00:00",56443,"56,443"
"2022-03-16 00:00:00","2022-03-16 00:00:00",90648955.71,"$90,648,955.71","2022-03-16 00:00:00",47059,"47,059"
"2022-03-17 00:00:00","2022-03-17 00:00:00",136147185.75,"$136,147,185.75","2022-03-17 00:00:00",55891,"55,891"
"2022-03-18 00:00:00","2022-03-18 00:00:00",113900770.72,"$113,900,770.72","2022-03-18 00:00:00",34555,"34,555"
"2022-03-19 00:00:00","2022-03-19 00:00:00",107330017.15,"$107,330,017.15","2022-03-19 00:00:00",37671,"37,671"
"2022-03-20 00:00:00","2022-03-20 00:00:00",78603506.52,"$78,603,506.52","2022-03-20 00:00:00",45846,"45,846"
"2022-03-21 00:00:00","2022-03-21 00:00:00",68442379.39,"$68,442,379.39","2022-03-21 00:00:00",48193,"48,193"
"2022-03-22 00:00:00","2022-03-22 00:00:00",68502364.42,"$68,502,364.42","2022-03-22 00:00:00",51633,"51,633"
"2022-03-23 00:00:00","2022-03-23 00:00:00",77832247.46,"$77,832,247.46","2022-03-23 00:00:00",54186,"54,186"
"2022-03-24 00:00:00","2022-03-24 00:00:00",99521504.96,"$99,521,504.96","2022-03-24 00:00:00",55107,"55,107"
"2022-03-25 00:00:00","2022-03-25 00:00:00",81136180.8,"$81,136,180.80","2022-03-25 00:00:00",47133,"47,133"
"2022-03-26 00:00:00","2022-03-26 00:00:00",99669377.5,"$99,669,377.50","2022-03-26 00:00:00",43428,"43,428"
"2022-03-27 00:00:00","2022-03-27 00:00:00",102091433.18,"$102,091,433.18","2022-03-27 00:00:00",48046,"48,046"
"2022-03-28 00:00:00","2022-03-28 00:00:00",78865237.7,"$78,865,237.70","2022-03-28 00:00:00",52810,"52,810"
"2022-03-29 00:00:00","2022-03-29 00:00:00",91743495.44,"$91,743,495.44","2022-03-29 00:00:00",57664,"57,664"
"2022-03-30 00:00:00","2022-03-30 00:00:00",88877993.01,"$88,877,993.01","2022-03-30 00:00:00",46199,"46,199"
"2022-03-31 00:00:00","2022-03-31 00:00:00",130474557.32,"$130,474,557.32","2022-03-31 00:00:00",56681,"56,681"
"2022-04-01 00:00:00","2022-04-01 00:00:00",124943766.3,"$124,943,766.30","2022-04-01 00:00:00",49004,"49,004"
"2022-04-02 00:00:00","2022-04-02 00:00:00",133896913,"$133,896,913.00","2022-04-02 00:00:00",43551,"43,551"
"2022-04-03 00:00:00","2022-04-03 00:00:00",146803280.37,"$146,803,280.37","2022-04-03 00:00:00",44469,"44,469"
"2022-04-04 00:00:00","2022-04-04 00:00:00",121020829.86,"$121,020,829.86","2022-04-04 00:00:00",48324,"48,324"
"2022-04-05 00:00:00","2022-04-05 00:00:00",92189341.15,"$92,189,341.15","2022-04-05 00:00:00",44154,"44,154"
"2022-04-06 00:00:00","2022-04-06 00:00:00",73122631.62,"$73,122,631.62","2022-04-06 00:00:00",50988,"50,988"
"2022-04-07 00:00:00","2022-04-07 00:00:00",70105711.06,"$70,105,711.06","2022-04-07 00:00:00",53754,"53,754"
