id,mining_profitability,date,block_size,median_transaction_size,transactions,top_100_percent,confirmation_time,fee_reward,hashrate,median_transaction_value,tweets,sent_addresses,google_trends,send_usd,market_cap,av_transaction_size,active_addresses,av_transaction_value,difficulty,full_name,coin
745,,2017/08/13,12996,0.138,333005,,,1.324,87635589348478,31.208,17483,83222,12.01,8988114313,27797511386,,210973,26991,1.6908511395037E+15,ethereum,eth
746,,2017/08/14,15655,0.133,410061,,,1.488,89581393516323,19.064,20849,109739,13.301,7271976106,28262225179,,272787,17734,1728855046751571,ethereum,eth
747,,2017/08/15,16403,0.139,413246,,,1.649,90836494873348,46.422,19526,110943,12.01,5576174616,27115488357,,266856,13494,1.7343486023996E+15,ethereum,eth
748,,2017/08/16,17360,0.183,413624,,,3.083,91248373026761,43.162,20372,111148,10.341,4528070764,27623917608,,267896,10947,1713530811032565,ethereum,eth
749,,2017/08/17,17330,0.16,428007,,,2.341,92535537740725,35.572,23809,112519,12.01,4608966396,28612294054,,275636,10768,1.7384252941237E+15,ethereum,eth
750,,2017/08/18,17335,0.208,443356,,,2.926,91773692624084,59.705,19178,121847,9.976,4693349331,28213260389,,288736,10586,1.7454455563113E+15,ethereum,eth
751,,2017/08/19,16348,0.138,377418,,,1.97,95424273700766,17.534,17123,94861,8.685,3433066707,27487522063,,235852,9096,1.7958535316299E+15,ethereum,eth
752,,2017/08/20,12825,0.136,309926,,,1.268,93274287176701,29.628,20442,85369,8.124,2957459546,27598435730,,200396,9542,1.7925930743712E+15,ethereum,eth
753,,2017/08/21,15179,0.147,392880,,,1.384,95757569588099,37.656,19256,107023,12.193,3972638261,30123275013,,251898,10112,1785087230662370,ethereum,eth
754,,2017/08/22,14259,0.143,364727,,,1.357,95960991442831,29.67,25436,99008,10.902,3545409954,29414417094,,225672,9721,1.8043975495427E+15,ethereum,eth
755,,2017/08/23,14352,0.141,374711,,,1.322,98272645366046,34.813,19335,106001,9.976,4160059810,30077211069,,249356,11102,1.8430569580424E+15,ethereum,eth
756,,2017/08/24,13796,0.142,352465,,,1.36,97233837607220,33.599,18117,91010,9.976,3813433937,30304179245,,226174,10819,1.8281888937158E+15,ethereum,eth
757,,2017/08/25,15772,0.152,352621,,,1.542,95298874686829,34.886,22563,99520,10.158,3430786734,31271836077,,236897,9729,2.1546730625186E+15,ethereum,eth
758,,2017/08/26,14625,0.146,306268,,,1.493,95967825974359,19.811,19902,74622,7.941,1767934019,31124042850,,190428,5773,2.2000063786783E+15,ethereum,eth
759,,2017/08/27,14945,0.149,324173,,,1.398,95482570176750,16.703,19658,79514,7.941,6592170022,31763664434,,198690,20335,2.1801330851943E+15,ethereum,eth
760,,2017/08/28,17757,0.152,363674,,,1.657,92567335390140,34.201,19258,93867,10.158,9659902082,32433607997,,231284,26562,2.1332783803725E+15,ethereum,eth
761,,2017/08/29,18455,0.184,394649,,,2.49,99220957951685,36.705,20341,109274,12.375,7590502975,34114134822,,260747,19234,2.2040966275701E+15,ethereum,eth
762,,2017/08/30,18827,0.201,400220,,,2.133,99669559523407,37.711,19004,110221,13.484,13560567595,35900586350,,267363,33883,2231150404737172,ethereum,eth
763,,2017/08/31,17436,0.292,384421,,,3.17,97947765322725,66.981,18299,117304,13.484,6381582116,36433795883,,275187,16601,2.2155372017315E+15,ethereum,eth
764,,2017/09/01,18436,0.248,390997,,,2.467,98965237441495,39.289,16469,110887,13.384,6090407234,37079199507,,259420,15577,2.2335689650634E+15,ethereum,eth
765,,2017/09/02,15334,0.217,331797,,,1.849,98874661449838,36.224,14470,90131,13.384,4939618734,34087683144,,222254,14887,2231260175994460,ethereum,eth
766,,2017/09/03,13871,0.169,302525,,,1.514,98437959907366,33.847,16968,79133,10.507,3709255509,33175331683,,198641,12261,2.2502892399862E+15,ethereum,eth
767,,2017/09/04,19760,0.182,442592,,,2.418,99992590644828,33.045,22034,131747,15.27,5150672528,30034417563,,300004,11638,2.2439627584974E+15,ethereum,eth
768,,2017/09/05,19704,0.191,444572,,,2.897,1.0046451918649E+14,30.424,22933,122120,13.506,4780632735,28654703457,,290883,10753,2.2310414934142E+15,ethereum,eth
769,,2017/09/06,22603,0.286,496376,,,3.721,99585601607870,16.722,20095,127322,10.76,5388534326,31535257383,,309467,10856,2.23259998532E+15,ethereum,eth
770,,2017/09/07,21135,0.289,448347,,,3.508,1.017565505944E+14,15.37,17425,116155,9.934,3806592653,31501091009,,271987,8490,2.2538415808351E+15,ethereum,eth
771,,2017/09/08,20975,0.335,463670,,,3.608,1.0671649349166E+14,10.368,17831,114649,10.264,4237696400,30392810741,,279820,9139,2.351173566317E+15,ethereum,eth
772,,2017/09/09,17147,0.226,383654,,,2.182,1.040565811258E+14,5.963,15866,101916,8.004,5973772823,28730099913,,244385,15571,2.3214051187895E+15,ethereum,eth
773,,2017/09/10,14680,0.186,325128,,,2.001,1.0247784130542E+14,15.066,18503,80432,8.004,5007553759,27920917910,,209653,15402,2289896362744838,ethereum,eth
774,,2017/09/11,16764,0.143,365384,,,1.943,102497581167686,29.643,18312,102914,9.317,4442341279,28222393340,,241672,12158,2312746407316729,ethereum,eth
775,,2017/09/12,18037,0.16,404898,,,2.418,1.0806680006406E+14,30.418,17549,125664,9.195,4584290694,28753037536,,280464,11322,2375289937074934,ethereum,eth
776,,2017/09/13,16933,0.131,365679,,,2.256,1.0354330965242E+14,25.321,19233,108807,11.499,2674114295,26231513226,,242531,7313,2.3241379531772E+15,ethereum,eth
777,,2017/09/14,17288,0.134,380251,,,2,1.0559155819586E+14,25.541,25674,123989,11.95,3790822885,24163487615,,267273,9969,2321975794050695,ethereum,eth
778,,2017/09/15,19312,0.164,441767,,,3.001,1.0923797842524E+14,36.718,22983,132991,11.95,4205846763,22562965649,,307291,9521,2.366097201603E+15,ethereum,eth
779,,2017/09/16,16698,0.231,373764,,,3.152,1.0717164689102E+14,25.604,19503,90924,7.761,2566210548,24442255738,,231469,6866,2.3501158333897E+15,ethereum,eth
780,,2017/09/17,14350,0.213,289517,,,1.803,1.080321570895E+14,12.786,19258,68603,6.935,3003707424,24006957424,,191051,10375,2.3908810469163E+15,ethereum,eth
781,,2017/09/18,17536,0.182,362764,,,1.979,1.0580774082719E+14,16.008,21316,99542,9.691,5305576010,27373024710,,251517,14625,2.3516528607463E+15,ethereum,eth
782,,2017/09/19,16596,0.136,337752,,,1.86,1.0863393998364E+14,28.802,21384,98521,10.264,4236518545,27281074237,,228238,12543,2.3807744587276E+15,ethereum,eth
783,,2017/09/20,16028,0.161,324984,,,2.724,1.0741638486016E+14,29.009,19832,94595,8.004,2742609334,27200279771,,218210,8439,2.3809567760883E+15,ethereum,eth
784,,2017/09/21,16104,0.128,317074,,,1.59,1.0936518755028E+14,16.373,22931,87011,8.004,2557760995,26269244207,,208641,8067,2405383475001446,ethereum,eth
785,,2017/09/22,16972,0.122,271470,,,1.802,1.0839693056938E+14,18.414,21675,73201,6.692,2201324404,24930717007,,177046,8109,2.9382369405456E+15,ethereum,eth
786,,2017/09/23,15951,0.122,260107,,,1.895,1.0393780848524E+14,18.963,18618,76864,6.571,2049779361,26111075710,,171077,7881,2960802402189859,ethereum,eth
787,,2017/09/24,17983,0.151,280929,,,2.553,1.0672659939479E+14,14.008,21095,82678,6.692,1865291071,27081670509,,181358,6640,2945612222319664,ethereum,eth
788,,2017/09/25,19577,0.14,306614,,,2.336,1.0153718038396E+14,15.504,23143,90409,7.31,2411936447,27651217699,,200414,7866,2.9124213626908E+15,ethereum,eth
789,,2017/09/26,18527,0.154,306075,,,2.37,1.0298451422352E+14,14.138,22899,83226,6.814,2492921774,27748229858,,191663,8145,2887116463204755,ethereum,eth
790,,2017/09/27,18893,0.143,309047,,,2.25,1.0566583436047E+14,15.052,23949,83120,7.178,2679521026,28178426778,,198637,8670,2.9160430952392E+15,ethereum,eth
791,,2017/09/28,20553,0.142,329208,,,2.25,1.0186486506253E+14,15.099,23235,94611,7.188,2923900274,28897938266,,213391,8882,2896071814918466,ethereum,eth
792,,2017/09/29,21540,0.135,326502,,,2.094,97743120327242,10.243,32569,94935,6.692,2393037194,27795999694,,217504,7329,2802970923363752,ethereum,eth
793,,2017/09/30,21998,0.182,295798,,,2.301,97248907770733,9.969,21553,84594,5.623,1924391092,28583523662,,190044,6506,2773894950878984,ethereum,eth
794,,2017/10/01,21781,0.159,283871,,,2.071,1.0185440802801E+14,15.02,24371,73202,6.062,1345791828,28510765310,,176276,4741,2865649257474530,ethereum,eth
795,,2017/10/02,21143,0.153,306095,,,2.118,1.0147864426127E+14,18.146,28804,84804,7.262,2104904770,28438868936,,200836,6877,2861170963745518,ethereum,eth
796,,2017/10/03,20918,0.156,327906,,,2.361,1.0132558098648E+14,16.129,26739,88539,6.888,6597556235,27872230379,,208468,20120,2.8388255951579E+15,ethereum,eth
797,,2017/10/04,20393,0.159,307309,,,2.343,1.0427485716503E+14,16.62,35959,81396,6.888,4374642305,27867472441,,191589,14235,2.896354300459E+15,ethereum,eth
798,,2017/10/05,20313,0.144,314808,,,2.355,1.0771960382187E+14,14.667,25156,87219,6.888,2752411575,27859067894,,197176,8743,2.9687469984323E+15,ethereum,eth
799,,2017/10/06,21656,0.177,319882,,,2.668,1.0281071747232E+14,14.728,29486,82348,6.888,2820435673,28538847530,,195345,8817,2912478711912431,ethereum,eth
800,,2017/10/07,19657,0.156,291091,,,1.985,1.0065995893126E+14,15.783,40978,80277,6.888,2310740811,29365342569,,184050,7938,2.8574380768506E+15,ethereum,eth
801,,2017/10/08,19150,0.159,296829,,,2.213,1.0405614257823E+14,15.793,31087,81155,6.513,2644397069,29627894422,,189136,8909,2915521253407421,ethereum,eth
802,,2017/10/09,19671,0.159,328172,,,2.351,1.0468350218576E+14,6.041,25922,85010,7.713,3109065943,28703700543,,198809,9474,2.9309556325219E+15,ethereum,eth
803,,2017/10/10,21438,0.144,349605,,,2.437,1.0610497121904E+14,15.176,27867,102440,6.888,3307448327,28465981704,,231492,9461,2913484732911306,ethereum,eth
804,,2017/10/11,20045,0.153,344305,,,2.656,1.09280939673E+14,9.997,23109,105055,7.262,2958336381,28650548436,,222275,8592,2.9973861139531E+15,ethereum,eth
805,,2017/10/12,21137,0.157,363411,,,2.544,1.0544557272764E+14,7.446,23367,100929,11.297,3321871875,29043571358,,226229,9141,2911727554677848,ethereum,eth
806,,2017/10/13,21845,0.181,379136,,,2.755,1.1008965731621E+14,32.045,26792,117016,13.401,4530241048,31023937549,,256339,11949,3.0310118354448E+15,ethereum,eth
807,,2017/10/14,19951,0.186,332169,,,2.409,1.0510306590743E+14,18.918,26862,93163,8.539,3419598852,32474211005,,213244,10295,2.9179982734369E+15,ethereum,eth
808,,2017/10/15,19011,0.17,328921,,,2.327,1.0859795148666E+14,16.284,51682,84389,11.749,3055493285,31594919819,,203610,9289,2962491103709443,ethereum,eth
809,,2017/10/16,16294,0.143,408297,,,1.961,1.1173190457869E+14,null,29405,85490,13.401,2516576337,32312527077,,206992,6164,1.9223235377802E+15,ethereum,eth
810,,2017/10/17,14412,0.0953,505611,,,1.492,1.1445911250568E+14,0.0624,34301,128391,12.123,3600633954,30880309736,,262212,7121,1.4307941600408E+15,ethereum,eth
811,,2017/10/18,13060,0.0956,470449,,,1.344,1.1375923124842E+14,0.0304,23900,102853,11.297,4443130825,28958856583,,236121,9444,1.4126020146754E+15,ethereum,eth
812,,2017/10/19,12978,0.073,494184,,,1.283,117989667731756,null,27325,92370,8.539,3825235946,29442879929,,227490,7741,1460304538028388,ethereum,eth
813,,2017/10/20,15254,0.0772,546837,,,1.823,1.1723882115085E+14,null,26704,110607,8.913,3482309404,29164063943,,249748,6368,1448048385228952,ethereum,eth
814,,2017/10/21,11983,0.0625,462902,,,1.082,1.1666881960026E+14,null,23877,104675,10.923,3106722482,28348231858,,239061,6711,1.4709351107064E+15,ethereum,eth
815,,2017/10/22,10947,0.0497,435493,,,0.909,1.1889550536949E+14,0.196,20998,134249,7.713,2738865012,28177485539,,254653,6289,1.479882619648E+15,ethereum,eth
816,,2017/10/23,12828,0.0899,468168,,,1.195,1.1774711528492E+14,0.274,26917,107199,8.913,3652526071,27185065354,,249252,7802,1.4558197169244E+15,ethereum,eth
817,,2017/10/24,13946,0.0956,492288,,,1.559,1.2164169217894E+14,0.0303,22407,107759,10.923,3806656354,28917942965,,255459,7733,1.4969205785522E+15,ethereum,eth
818,,2017/10/25,14347,0.064,460419,,,1.31,1.1867360796452E+14,null,22034,95840,8.088,3007495518,28181375659,,230992,6532,1.484204987132E+15,ethereum,eth
819,,2017/10/26,14417,0.056,466406,,,1.209,1.1477322274111E+14,null,20603,95611,8.088,2886541741,28271828360,,240118,6189,1.4370176197326E+15,ethereum,eth
820,,2017/10/27,null,null,null,,,1.3,null,null,22838,null,7.713,null,28127745089,,237031,null,null,ethereum,eth
821,,2017/10/28,null,null,null,,,1.046,null,null,19606,null,6.888,null,null,,null,null,null,ethereum,eth
822,,2017/10/29,null,null,null,,,1.049,null,null,20377,null,7.262,null,null,,null,null,null,ethereum,eth
823,,2017/10/30,null,null,null,,,1.31,null,null,21067,null,8.088,null,null,,null,null,null,ethereum,eth
824,,2017/10/31,null,null,null,,,1.375,null,null,22211,null,8.539,null,null,,268499,null,null,ethereum,eth
825,,2017/11/01,15664,0.112,522405,,,1.591,1.2098163266283E+14,null,21056,132250,12.572,4160442004,28610457493,,283850,7964,1.506463331164E+15,ethereum,eth
826,,2017/11/02,15733,0.12,533549,,,1.639,1.1556001036133E+14,1.386,22040,147281,13.927,4471931173,27226968810,,319155,8381,1443325313524909,ethereum,eth
827,,2017/11/03,15851,0.0836,488639,,,1.243,1.1392022117518E+14,null,20749,115377,13.25,3716355410,28100687580,,268028,7606,1.4195705288711E+15,ethereum,eth
828,,2017/11/04,12156,0.0599,398758,,,0.948,1.1194326981737E+14,null,23653,93122,12.572,2530255855,28604353243,,212259,6345,1.4052218833296E+15,ethereum,eth
829,,2017/11/05,11640,0.049,417102,,,0.877,117056719309308,null,15005,91437,11.895,2364480540,28449994765,,207256,5669,1.4395326155805E+15,ethereum,eth
830,,2017/11/06,13796,0.0255,511663,,,1.103,1.1458566028474E+14,null,16980,107385,12.572,2876508101,28501889218,,247151,5622,1.4338048597723E+15,ethereum,eth
831,,2017/11/07,14267,0.0621,470418,,,1.261,1.1391368347588E+14,null,24220,109020,12.572,2361168954,28282067800,,249729,5019,1.4122150800615E+15,ethereum,eth
832,,2017/11/08,14220,0.112,480413,,,1.438,1.1612561480375E+14,1.109,21261,120057,13.927,3408376318,28771248172,,272042,7095,1.4545375060784E+15,ethereum,eth
833,,2017/11/09,13929,0.134,467172,,,1.387,1.1411517830472E+14,2.386,19111,122768,13.927,5866539191,30416236501,,278497,12558,1.4205930574004E+15,ethereum,eth
834,,2017/11/10,13413,0.111,457427,,,1.229,1.1576390907426E+14,6.211,23367,113268,12.572,4203768023,29702940135,,274759,9190,1.4295916544656E+15,ethereum,eth
835,,2017/11/11,12665,0.129,394378,,,1.064,1.1571758058296E+14,1.228,18178,100902,11.895,3848174318,29369801005,,235263,9758,1.4377438838848E+15,ethereum,eth
836,,2017/11/12,13233,0.13,434380,,,1.282,1.1825501278458E+14,24.578,16072,117244,12.572,5317641357,29560042908,,274397,12242,1.487331219801E+15,ethereum,eth
837,,2017/11/13,14443,0.132,443176,,,1.362,1.1746000936261E+14,8.533,16532,110816,12.572,3533165411,30127126887,,261901,7972,1.4567791997647E+15,ethereum,eth
838,,2017/11/14,16232,0.138,475984,,,1.541,1.1472004580862E+14,10.145,18786,126232,12.572,3578973247,31349909134,,288176,7519,1.448755022989E+15,ethereum,eth
839,,2017/11/15,16453,0.141,540530,,,1.772,1.1534524999062E+14,16.967,21696,143215,12.572,5584279332,32098363741,,331730,10331,1.4243602703966E+15,ethereum,eth
840,,2017/11/16,15278,0.138,491482,,,1.47,1.1167448140585E+14,3.134,22397,125820,11.895,5033617462,31462453180,,292710,10242,1.3971352046611E+15,ethereum,eth
841,,2017/11/17,15301,0.126,508590,,,1.577,1.1260795149786E+14,13.825,21023,137719,12.572,5127940513,31713058027,,312500,10083,1.4032159408399E+15,ethereum,eth
842,,2017/11/18,14628,0.105,459679,,,1.152,1.1151829260101E+14,3.34,20267,114398,8.319,4271660454,32001862844,,271282,9293,1.3897382366104E+15,ethereum,eth
843,,2017/11/19,14551,0.149,464563,,,1.257,1.1297851690589E+14,7.276,18336,118899,13.25,4496418577,33973738874,,277180,9679,1402316828783892,ethereum,eth
844,,2017/11/20,16654,0.151,530141,,,1.631,1.2019444274343E+14,0.649,20334,128400,13.927,6064164818,34573436367,,316000,11439,1.4892142489654E+15,ethereum,eth
845,,2017/11/21,16182,0.153,524044,,,1.6,1.1877201592933E+14,18.311,18427,140724,13.927,5982583632,34981362486,,321852,11416,1.4714627294917E+15,ethereum,eth
846,,2017/11/22,15978,0.154,546489,,,1.612,1.1838870211958E+14,18.37,21660,142280,13.25,6106748144,35137658784,,327822,11175,1.4628478848204E+15,ethereum,eth
847,,2017/11/23,16029,0.167,537068,,,1.575,1.2214942622003E+14,19.76,21303,138218,20.213,6431538919,38196790282,,327080,11975,1.5188941483276E+15,ethereum,eth
848,,2017/11/24,15104,0.181,525446,,,1.385,1.2480782668132E+14,21.757,23168,135032,21.568,5931133378,41268406025,,317272,11288,1.5493547657856E+15,ethereum,eth
849,,2017/11/25,16194,0.146,561139,,,1.28,1.2531928043774E+14,2.805,23803,134514,21.568,7547095556,44855993821,,313369,13450,1.5620723896705E+15,ethereum,eth
850,,2017/11/26,16099,0.193,542484,,,1.499,1.2515528420208E+14,3.668,19878,138700,20.213,7172974208,44001489073,,316791,13222,1.5533795939411E+15,ethereum,eth
851,,2017/11/27,22187,0.2,608695,,,1.684,1.234224186564E+14,23.847,22763,170477,26.499,9387929507,45627484541,,384202,15423,1.5372051702782E+15,ethereum,eth
852,,2017/11/28,18980,0.198,638989,,,1.836,1.2137628666542E+14,23.884,20690,173676,27.177,11408964781,45199704855,,406223,17855,1.5080428536249E+15,ethereum,eth
853,,2017/11/29,18539,0.198,663579,,,1.974,1.2341056806209E+14,36.235,22704,189342,35.495,13007448901,45288337163,,444408,19602,1520780408250060,ethereum,eth
854,,2017/11/30,18059,0.183,655457,,,1.824,1.2481801075322E+14,23.356,17621,171516,27.177,11216607601,41766037566,,419979,17113,1542745956194406,ethereum,eth
855,,2017/12/01,18184,0.186,622720,,,1.831,1.2549747034609E+14,14.459,20472,147037,21.363,9452911156,42639294666,,382970,15180,1.5469495583561E+15,ethereum,eth
856,,2017/12/02,17954,0.172,627785,,,1.574,1.2560548649046E+14,12.775,17078,155188,20.415,10398791752,44409227126,,391241,16564,1.570293136111E+15,ethereum,eth
857,,2017/12/03,19326,0.197,693808,,,1.809,1.2185752247416E+14,10.101,17539,180680,19.92,9929017700,45014618691,,426281,14311,1.5097512493905E+15,ethereum,eth
858,,2017/12/04,19741,0.205,701834,,,3.444,1.2584369602564E+14,24.344,20182,177775,24.694,9551734345,44584042732,,431939,13610,1.5308463992252E+15,ethereum,eth
859,,2017/12/05,19800,0.292,693090,,,4.861,1.234389867591E+14,26.906,26773,182058,25.146,4546953046,44418130738,,421335,6560,1477492059096129,ethereum,eth
860,,2017/12/06,21174,0.388,791746,,,6.235,1.2362491580987E+14,103.18,20795,227563,32.762,6263965876,42322541738,,594336,7912,1.4684498096958E+15,ethereum,eth
861,,2017/12/07,17899,0.583,659068,,,8.898,1.2515698462745E+14,35.553,17795,164814,41.778,4648987143,41060069904,,406948,7054,1.4807191518432E+15,ethereum,eth
862,,2017/12/08,21220,0.605,766411,,,9.287,1.2731929195828E+14,22.357,15642,197191,35.153,4075993247,43447716751,,467737,5318,1.5528904389455E+15,ethereum,eth
863,,2017/12/09,19891,0.646,707223,,,8.723,1.2829329053724E+14,14.341,15991,198454,33.214,3154343104,46019399476,,438871,4460,1.5532021556492E+15,ethereum,eth
864,,2017/12/10,20864,0.491,716575,,,7.99,1.2670953657027E+14,11.833,16779,197029,26.589,2856213921,43114600712,,420596,3986,1.5494267985763E+15,ethereum,eth
865,,2017/12/11,23554,0.402,828899,,,6.524,1.2831925311419E+14,16.222,18670,225404,32.762,3059249103,44899810709,,519028,3691,1.5757121677835E+15,ethereum,eth
866,,2017/12/12,25607,0.518,872340,,,6.489,1.2898153500279E+14,32.71,19909,269052,49.846,7292320569,54012651190,,576639,8359,1.5562609521379E+15,ethereum,eth
867,,2017/12/13,26216,0.446,909631,,,5.713,1.340363815E+14,54.482,21133,276821,52.726,7081537362,63954293831,,625388,7785,1.6127374993022E+15,ethereum,eth
868,,2017/12/14,26049,0.714,942559,,,6.963,1.3761259733527E+14,80.759,17654,285412,43.221,8628152228,68142979286,,672131,9154,1.6412991236348E+15,ethereum,eth
869,,2017/12/15,26180,0.676,904346,,,6.033,1.4372577460625E+14,64.794,17991,266103,34.657,6765910862,64505123302,,611570,7482,1.7162793560769E+15,ethereum,eth
870,,2017/12/16,26389,0.583,899857,,,6.138,1.4197269537973E+14,46.695,12351,248903,28.935,5759054791,66840214601,,594374,6400,1740332446347657,ethereum,eth
871,,2017/12/17,25965,0.376,876574,,,5.044,1.4291832463565E+14,48.985,12168,248403,28.935,5786112887,69106965679,,593634,6601,1.7546903262527E+15,ethereum,eth
872,,2017/12/18,27932,0.324,984021,,,4.939,1.473730251697E+14,72.993,15597,271349,33.71,6377707211,70838974284,,700777,6481,1783752977656594,ethereum,eth
